final_name	chr	start	stop	strand	prioritized	rank	sources_present	component_sources	component_names
Insilico_pop2177	chr9	108858484	108858503	-	N		insilico_pop	insilico_pop	Insilico_pop2177
Insilico_pop5111	chr9	109098900	109098916	+	N		insilico_pop	insilico_pop	Insilico_pop5111
Insilico_ref6643	chr9	109451548	109451567	-	N		insilico_ref	insilico_ref	Insilico_ref6643
Insilico_ref5753	chr9	109656668	109656687	+	N		insilico_ref	insilico_ref	Insilico_ref5753
Insilico_pop4552	chr9	109981392	109981410	+	N		insilico_pop	insilico_pop	Insilico_pop4552
Insilico_pop3448	chr9	110068664	110068681	+	N		insilico_pop	insilico_pop	Insilico_pop3448
chr9:110200205-110200234	chr9	110200205	110200234	+	N		insilico_pop	insilico_pop;insilico_pop;insilico_pop;insilico_pop;insilico_pop	Insilico_pop4839;Insilico_pop4840;Insilico_pop4841;Insilico_pop4842;Insilico_pop4843
Insilico_pop2069_insilico_ref4506	chr9	110243264	110243284	+	N		insilico_pop;insilico_ref	insilico_pop;insilico_ref	Insilico_pop2069;Insilico_ref4506
Insilico_ref3512__Insilico_pop410	chr9	110437629	110437649	-	N		insilico_pop;insilico_ref	insilico_ref;insilico_pop	Insilico_ref3512;Insilico_pop410
Insilico_ref6694	chr9	111032088	111032107	+	N		insilico_ref	insilico_ref	Insilico_ref6694
Insilico_pop611_insilico_ref4753	chr9	111079049	111079068	-	N		insilico_pop;insilico_ref	insilico_pop;insilico_ref	Insilico_pop611;Insilico_ref4753
Insilico_pop2554	chr9	111330847	111330863	+	N		insilico_pop	insilico_pop	Insilico_pop2554
Insilico_pop9957	chr9	111515450	111515467	+	N		insilico_pop	insilico_pop	Insilico_pop9957
Insilico_ref5843	chr9	111539397	111539414	-	N		insilico_ref	insilico_ref	Insilico_ref5843
Insilico_ref6082	chr9	111711999	111712018	+	N		insilico_ref	insilico_ref	Insilico_ref6082
Insilico_pop3666	chr9	111788930	111788950	-	N		insilico_pop	insilico_pop	Insilico_pop3666
Insilico_pop793	chr9	111803553	111803572	+	N		insilico_pop	insilico_pop	Insilico_pop793
Insilico_pop6936	chr9	111846846	111846863	+	N		insilico_pop	insilico_pop	Insilico_pop6936
Insilico_ref6329	chr9	111969840	111969862	-	N		insilico_ref	insilico_ref	Insilico_ref6329
Insilico_ref3513	chr9	112075097	112075116	+	N		insilico_ref	insilico_ref	Insilico_ref3513
Insilico_ref511	chr9	112087681	112087700	+	N		insilico_ref	insilico_ref	Insilico_ref511
Insilico_ref9959	chr9	112193131	112193150	-	N		insilico_ref	insilico_ref	Insilico_ref9959
Insilico_pop3229	chr9	112496720	112496738	-	N		insilico_pop	insilico_pop	Insilico_pop3229
Insilico_pop3892	chr9	112523527	112523545	-	N		insilico_pop	insilico_pop	Insilico_pop3892
Insilico_ref3326	chr9	112572804	112572825	+	N		insilico_ref	insilico_ref	Insilico_ref3326
Insilico_ref7052	chr9	113127398	113127417	+	N		insilico_ref	insilico_ref	Insilico_ref7052
Insilico_ref3514	chr9	113168016	113168035	-	N		insilico_ref	insilico_ref	Insilico_ref3514
Insilico_pop5911	chr9	113478679	113478696	-	N		insilico_pop	insilico_pop	Insilico_pop5911
Insilico_ref6644	chr9	113492354	113492374	-	N		insilico_ref	insilico_ref	Insilico_ref6644
Insilico_ref3568	chr9	113560037	113560056	+	N		insilico_ref	insilico_ref	Insilico_ref3568
Insilico_ref5116	chr9	113844998	113845016	-	N		insilico_ref	insilico_ref	Insilico_ref5116
Insilico_pop8191	chr9	114089088	114089104	-	N		insilico_pop	insilico_pop	Insilico_pop8191
Insilico_pop6032	chr9	114383291	114383307	-	N		insilico_pop	insilico_pop	Insilico_pop6032
Insilico_pop6161	chr9	114546784	114546804	+	N		insilico_pop	insilico_pop	Insilico_pop6161
Insilico_pop8192	chr9	114548874	114548889	+	N		insilico_pop	insilico_pop	Insilico_pop8192
Insilico_pop9958	chr9	114555014	114555031	+	N		insilico_pop	insilico_pop	Insilico_pop9958
Insilico_pop7343_insilico_ref7216	chr9	114754779	114754797	+	N		insilico_pop;insilico_ref	insilico_pop;insilico_ref	Insilico_pop7343;Insilico_ref7216
Insilico_pop8193	chr9	114770058	114770075	-	N		insilico_pop	insilico_pop	Insilico_pop8193
Insilico_ref6128	chr9	114785896	114785915	-	N		insilico_ref	insilico_ref	Insilico_ref6128
Insilico_pop7765	chr9	114818506	114818522	-	N		insilico_pop	insilico_pop	Insilico_pop7765
Insilico_pop4790	chr9	114903630	114903650	+	N		insilico_pop	insilico_pop	Insilico_pop4790
Insilico_pop9959	chr9	114988182	114988200	-	N		insilico_pop	insilico_pop	Insilico_pop9959
Insilico_pop8633	chr9	115002687	115002706	+	N		insilico_pop	insilico_pop	Insilico_pop8633
Insilico_pop3230	chr9	115041747	115041762	-	N		insilico_pop	insilico_pop	Insilico_pop3230
Insilico_ref8743	chr9	115133012	115133030	+	N		insilico_ref	insilico_ref	Insilico_ref8743
Insilico_pop7766	chr9	115427395	115427414	+	N		insilico_pop	insilico_pop	Insilico_pop7766
Insilico_pop8634	chr9	115516990	115517007	-	N		insilico_pop	insilico_pop	Insilico_pop8634
Insilico_pop6514	chr9	115648608	115648626	+	N		insilico_pop	insilico_pop	Insilico_pop6514
Insilico_ref7053	chr9	115678383	115678403	-	N		insilico_ref	insilico_ref	Insilico_ref7053
Insilico_ref6695	chr9	115915488	115915507	-	N		insilico_ref	insilico_ref	Insilico_ref6695
Insilico_pop612_insilico_ref4963	chr9	115935882	115935900	-	N		insilico_pop;insilico_ref	insilico_pop;insilico_ref	Insilico_pop612;Insilico_ref4963
Tier6_540	chr9	115968071	115968089	+	N		UNCOVERseq	UNCOVERseq	Tier6_540
Insilico_pop5112	chr9	116358118	116358136	+	N		insilico_pop	insilico_pop	Insilico_pop5112
Insilico_pop4844	chr9	116398496	116398515	+	N		insilico_pop	insilico_pop	Insilico_pop4844
Insilico_ref7716	chr9	116508795	116508814	+	N		insilico_ref	insilico_ref	Insilico_ref7716
Insilico_pop3013	chr9	116572587	116572607	-	N		insilico_pop	insilico_pop	Insilico_pop3013
Insilico_pop3893	chr9	116761416	116761433	+	N		insilico_pop	insilico_pop	Insilico_pop3893
Insilico_ref188	chr9	116814060	116814077	+	N		insilico_ref	insilico_ref	Insilico_ref188
Insilico_pop3894	chr9	116933950	116933969	+	N		insilico_pop	insilico_pop	Insilico_pop3894
Insilico_pop3667	chr9	117121115	117121133	-	N		insilico_pop	insilico_pop	Insilico_pop3667
Insilico_ref6083	chr9	117281150	117281169	+	N		insilico_ref	insilico_ref	Insilico_ref6083
Insilico_pop3668	chr9	117285988	117286006	-	N		insilico_pop	insilico_pop	Insilico_pop3668
Insilico_ref3210	chr9	117344749	117344768	+	N		insilico_ref	insilico_ref	Insilico_ref3210
Insilico_ref9960	chr9	117445795	117445810	+	N		insilico_ref	insilico_ref	Insilico_ref9960
Insilico_ref3383	chr9	117723455	117723471	-	N		insilico_ref	insilico_ref	Insilico_ref3383
Insilico_pop2555	chr9	117809917	117809938	-	N		insilico_pop	insilico_pop	Insilico_pop2555
Insilico_ref7217	chr9	117873058	117873077	+	N		insilico_ref	insilico_ref	Insilico_ref7217
Insilico_pop4959	chr9	117876801	117876818	-	N		insilico_pop	insilico_pop	Insilico_pop4959
Insilico_pop7767	chr9	118120151	118120168	+	N		insilico_pop	insilico_pop	Insilico_pop7767
Insilico_pop9070	chr9	118584131	118584150	-	N		insilico_pop	insilico_pop	Insilico_pop9070
Insilico_pop9071	chr9	118644081	118644099	+	N		insilico_pop	insilico_pop	Insilico_pop9071
Insilico_pop6938	chr9	118679027	118679044	+	N		insilico_pop	insilico_pop	Insilico_pop6938
Insilico_ref3864	chr9	118685368	118685387	+	N		insilico_ref	insilico_ref	Insilico_ref3864
Insilico_ref3515	chr9	118688081	118688099	+	N		insilico_ref	insilico_ref	Insilico_ref3515
Insilico_pop9505	chr9	118788605	118788620	+	N		insilico_pop	insilico_pop	Insilico_pop9505
Insilico_ref4964	chr9	118848152	118848170	-	N		insilico_ref	insilico_ref	Insilico_ref4964
Insilico_ref4754	chr9	118867369	118867384	-	N		insilico_ref	insilico_ref	Insilico_ref4754
Tier6_629	chr9	119254086	119254105	+	N		UNCOVERseq	UNCOVERseq	Tier6_629
Insilico_pop1980	chr9	119433582	119433602	-	N		insilico_pop	insilico_pop	Insilico_pop1980
Insilico_ref4755	chr9	119438831	119438851	-	N		insilico_ref	insilico_ref	Insilico_ref4755
Insilico_pop6516	chr9	119951193	119951211	+	N		insilico_pop	insilico_pop	Insilico_pop6516
Insilico_ref7499	chr9	120176668	120176686	+	N		insilico_ref	insilico_ref	Insilico_ref7499
chr9:120304285-120304336__Insilico_pop9075	chr9	120304285	120304347	-	N		insilico_pop	insilico_pop;insilico_pop;insilico_pop;insilico_pop	Insilico_pop9072;Insilico_pop9073;Insilico_pop9074;Insilico_pop9075
Insilico_pop3669	chr9	120538183	120538198	+	N		insilico_pop	insilico_pop	Insilico_pop3669
Insilico_pop4346	chr9	120991225	120991239	+	N		insilico_pop	insilico_pop	Insilico_pop4346
Insilico_pop235	chr9	121053277	121053295	-	N		insilico_pop	insilico_pop	Insilico_pop235
Insilico_pop3895	chr9	121237726	121237748	+	N		insilico_pop	insilico_pop	Insilico_pop3895
Insilico_ref8177	chr9	121292898	121292914	-	N		insilico_ref	insilico_ref	Insilico_ref8177
Insilico_pop9076	chr9	121563697	121563714	-	N		insilico_pop	insilico_pop	Insilico_pop9076
Insilico_ref8418	chr9	121568135	121568154	+	N		insilico_ref	insilico_ref	Insilico_ref8418
Insilico_pop5782__Insilico_pop5783	chr9	121641951	121641974	-	N		insilico_pop	insilico_pop;insilico_pop	Insilico_pop5782;Insilico_pop5783
Insilico_pop3014	chr9	121901733	121901748	-	N		insilico_pop	insilico_pop	Insilico_pop3014
Insilico_pop236	chr9	121955792	121955811	-	N		insilico_pop	insilico_pop	Insilico_pop236
Insilico_ref5943	chr9	122057690	122057709	-	N		insilico_ref	insilico_ref	Insilico_ref5943
Insilico_pop4347	chr9	122088492	122088511	-	N		insilico_pop	insilico_pop	Insilico_pop4347
Insilico_pop9960	chr9	122127145	122127161	+	N		insilico_pop	insilico_pop	Insilico_pop9960
Insilico_pop5665	chr9	122188560	122188578	+	N		insilico_pop	insilico_pop	Insilico_pop5665
Insilico_pop9961	chr9	122350574	122350595	-	N		insilico_pop	insilico_pop	Insilico_pop9961
Insilico_pop1848_insilico_ref9961	chr9	122762384	122762400	+	N		insilico_pop;insilico_ref	insilico_pop;insilico_ref	Insilico_pop1848;Insilico_ref9961
Insilico_ref4756	chr9	122802963	122802981	+	N		insilico_ref	insilico_ref	Insilico_ref4756
Insilico_ref6800	chr9	122863115	122863134	-	N		insilico_ref	insilico_ref	Insilico_ref6800
Insilico_ref2846	chr9	122934000	122934018	-	N		insilico_ref	insilico_ref	Insilico_ref2846
Insilico_ref2683	chr9	123091214	123091231	-	N		insilico_ref	insilico_ref	Insilico_ref2683
Insilico_ref2990	chr9	123509601	123509619	-	N		insilico_ref	insilico_ref	Insilico_ref2990
Insilico_ref3327	chr9	123538079	123538098	+	N		insilico_ref	insilico_ref	Insilico_ref3327
Insilico_ref7997	chr9	123580365	123580383	-	N		insilico_ref	insilico_ref	Insilico_ref7997
Insilico_ref5844	chr9	123611962	123611979	+	N		insilico_ref	insilico_ref	Insilico_ref5844
Insilico_pop1360	chr9	123684113	123684132	-	N		insilico_pop	insilico_pop	Insilico_pop1360
Insilico_ref2991	chr9	123719606	123719623	+	N		insilico_ref	insilico_ref	Insilico_ref2991
Insilico_ref7632	chr9	124221922	124221941	+	N		insilico_ref	insilico_ref	Insilico_ref7632
Insilico_ref8854	chr9	124324141	124324158	+	N		insilico_ref	insilico_ref	Insilico_ref8854
Insilico_pop5113	chr9	124331530	124331547	+	N		insilico_pop	insilico_pop	Insilico_pop5113
Insilico_ref529	chr9	124367080	124367099	+	N		insilico_ref	insilico_ref	Insilico_ref529
Insilico_ref3737	chr9	124473055	124473075	-	N		insilico_ref	insilico_ref	Insilico_ref3737
Insilico_pop3015	chr9	124555663	124555682	+	N		insilico_pop	insilico_pop	Insilico_pop3015
Insilico_pop3231	chr9	124770838	124770854	+	N		insilico_pop	insilico_pop	Insilico_pop3231
Insilico_ref6645	chr9	125348887	125348907	-	N		insilico_ref	insilico_ref	Insilico_ref6645
Insilico_ref3656	chr9	125692455	125692474	+	N		insilico_ref	insilico_ref	Insilico_ref3656
Insilico_pop3449	chr9	125795790	125795807	-	N		insilico_pop	insilico_pop	Insilico_pop3449
Insilico_ref6869	chr9	126039240	126039259	-	N		insilico_ref	insilico_ref	Insilico_ref6869
Insilico_ref6870	chr9	126072054	126072073	-	N		insilico_ref	insilico_ref	Insilico_ref6870
Insilico_pop2070	chr9	126136699	126136714	+	N		insilico_pop	insilico_pop	Insilico_pop2070
Insilico_pop6939	chr9	126305838	126305853	+	N		insilico_pop	insilico_pop	Insilico_pop6939
Insilico_pop2830	chr9	126353096	126353116	+	N		insilico_pop	insilico_pop	Insilico_pop2830
Insilico_pop989	chr9	126382520	126382538	+	N		insilico_pop	insilico_pop	Insilico_pop989
Insilico_ref8178	chr9	126494562	126494577	-	N		insilico_ref	insilico_ref	Insilico_ref8178
Insilico_pop7345	chr9	126756978	126756995	-	N		insilico_pop	insilico_pop	Insilico_pop7345
Insilico_pop411_insilico_ref3738	chr9	127009280	127009299	-	N		insilico_pop;insilico_ref	insilico_pop;insilico_ref	Insilico_pop411;Insilico_ref3738
Insilico_ref2992	chr9	127251975	127251993	-	N		insilico_ref	insilico_ref	Insilico_ref2992
Insilico_pop3670	chr9	127454633	127454650	-	N		insilico_pop	insilico_pop	Insilico_pop3670
Insilico_pop1233	chr9	127540701	127540716	+	N		insilico_pop	insilico_pop	Insilico_pop1233
Insilico_pop3232	chr9	127669383	127669400	+	N		insilico_pop	insilico_pop	Insilico_pop3232
Insilico_ref2993	chr9	127828858	127828876	-	N		insilico_ref	insilico_ref	Insilico_ref2993
Insilico_ref5642	chr9	127833853	127833871	-	N		insilico_ref	insilico_ref	Insilico_ref5642
Insilico_pop7346	chr9	127989020	127989038	-	N		insilico_pop	insilico_pop	Insilico_pop7346
Insilico_ref3657	chr9	128317690	128317707	+	N		insilico_ref	insilico_ref	Insilico_ref3657
Insilico_ref2847	chr9	128333713	128333732	-	N		insilico_ref	insilico_ref	Insilico_ref2847
Insilico_pop5666	chr9	128791871	128791888	+	N		insilico_pop	insilico_pop	Insilico_pop5666
Insilico_ref7218	chr9	129080571	129080588	-	N		insilico_ref	insilico_ref	Insilico_ref7218
Insilico_pop7347	chr9	129233978	129233999	-	N		insilico_pop	insilico_pop	Insilico_pop7347
Insilico_pop9506	chr9	129334976	129334993	-	N		insilico_pop	insilico_pop	Insilico_pop9506
Insilico_pop2660	chr9	129536443	129536462	+	N		insilico_pop	insilico_pop	Insilico_pop2660
Insilico_pop4348	chr9	129979994	129980010	-	N		insilico_pop	insilico_pop	Insilico_pop4348
Insilico_pop3016	chr9	130068221	130068236	+	N		insilico_pop	insilico_pop	Insilico_pop3016
Insilico_ref307	chr9	130291892	130291911	-	N		insilico_ref	insilico_ref	Insilico_ref307
Insilico_ref5944	chr9	130799367	130799386	+	N		insilico_ref	insilico_ref	Insilico_ref5944
Insilico_pop6517	chr9	130972906	130972924	-	N		insilico_pop	insilico_pop	Insilico_pop6517
Insilico_pop4910	chr9	131325548	131325569	-	N		insilico_pop	insilico_pop	Insilico_pop4910
Insilico_ref3739	chr9	131447998	131448016	-	N		insilico_ref	insilico_ref	Insilico_ref3739
Insilico_pop1524	chr9	131473420	131473438	-	N		insilico_pop	insilico_pop	Insilico_pop1524
Tier3_133__Insilico_pop66_insilico_ref434	chr9	131571321	131571340	-	Y	61	UNCOVERseq;insilico_pop;insilico_ref	UNCOVERseq;insilico_pop;insilico_ref	Tier3_133;Insilico_pop66;Insilico_ref434
Insilico_ref8179	chr9	131638475	131638494	+	N		insilico_ref	insilico_ref	Insilico_ref8179
Insilico_pop4114	chr9	131917495	131917514	+	N		insilico_pop	insilico_pop	Insilico_pop4114
Insilico_ref4258	chr9	132124793	132124810	-	N		insilico_ref	insilico_ref	Insilico_ref4258
Insilico_pop3017	chr9	132179917	132179934	-	N		insilico_pop	insilico_pop	Insilico_pop3017
Insilico_pop2383	chr9	133073204	133073224	-	N		insilico_pop	insilico_pop	Insilico_pop2383
Insilico_pop4858	chr9	133252987	133252998	-	N		insilico_pop	insilico_pop	Insilico_pop4858
Insilico_pop9507	chr9	133311209	133311226	+	N		insilico_pop	insilico_pop	Insilico_pop9507
Insilico_ref9371	chr9	133507523	133507539	-	N		insilico_ref	insilico_ref	Insilico_ref9371
Insilico_ref7998	chr9	133553263	133553280	-	N		insilico_ref	insilico_ref	Insilico_ref7998
Insilico_pop9077	chr9	133660628	133660646	-	N		insilico_pop	insilico_pop	Insilico_pop9077
Insilico_pop2557	chr9	134273718	134273736	-	N		insilico_pop	insilico_pop	Insilico_pop2557
Insilico_pop2661	chr9	134300930	134300947	+	N		insilico_pop	insilico_pop	Insilico_pop2661
Insilico_ref7999	chr9	134373404	134373421	-	N		insilico_ref	insilico_ref	Insilico_ref7999
Insilico_pop1316	chr9	134418599	134418618	-	N		insilico_pop	insilico_pop	Insilico_pop1316
Insilico_pop6518	chr9	134453571	134453590	+	N		insilico_pop	insilico_pop	Insilico_pop6518
Insilico_pop7769	chr9	134614727	134614743	+	N		insilico_pop	insilico_pop	Insilico_pop7769
Insilico_pop352	chr9	134914404	134914420	-	N		insilico_pop	insilico_pop	Insilico_pop352
Insilico_ref5323	chr9	135296761	135296778	-	N		insilico_ref	insilico_ref	Insilico_ref5323
Insilico_pop6519	chr9	135304890	135304909	-	N		insilico_pop	insilico_pop	Insilico_pop6519
Insilico_pop9962	chr9	135388593	135388613	-	N		insilico_pop	insilico_pop	Insilico_pop9962
Insilico_pop7770	chr9	135437271	135437288	+	N		insilico_pop	insilico_pop	Insilico_pop7770
Insilico_ref5538	chr9	135712240	135712260	+	N		insilico_ref	insilico_ref	Insilico_ref5538
Insilico_ref7717	chr9	135886651	135886668	+	N		insilico_ref	insilico_ref	Insilico_ref7717
Insilico_pop7348	chr9	135962819	135962838	+	N		insilico_pop	insilico_pop	Insilico_pop7348
Insilico_ref3569	chr9	136066219	136066236	+	N		insilico_ref	insilico_ref	Insilico_ref3569
Insilico_pop9963	chr9	136142552	136142569	-	N		insilico_pop	insilico_pop	Insilico_pop9963
Insilico_ref7219	chr9	136619830	136619849	+	N		insilico_ref	insilico_ref	Insilico_ref7219
Insilico_pop3018	chr9	136673591	136673607	+	N		insilico_pop	insilico_pop	Insilico_pop3018
Insilico_pop8635	chr9	136927576	136927592	-	N		insilico_pop	insilico_pop	Insilico_pop8635
Insilico_ref8419	chr9	137250582	137250597	+	N		insilico_ref	insilico_ref	Insilico_ref8419
Insilico_pop4115	chr9	137712206	137712222	-	N		insilico_pop	insilico_pop	Insilico_pop4115
Insilico_pop3896	chr9	137818569	137818592	+	N		insilico_pop	insilico_pop	Insilico_pop3896
Insilico_pop3897	chr9	137819633	137819652	+	N		insilico_pop	insilico_pop	Insilico_pop3897
Insilico_pop3450	chr9	137987951	137987969	-	N		insilico_pop	insilico_pop	Insilico_pop3450
Insilico_pop3671	chr9	138016965	138016982	-	N		insilico_pop	insilico_pop	Insilico_pop3671
Insilico_ref8180	chr9	138064032	138064048	+	N		insilico_ref	insilico_ref	Insilico_ref8180
Insilico_pop6955	chrX	243476	243499	+	N		insilico_pop	insilico_pop	Insilico_pop6955
Insilico_pop4128	chrX	355050	355065	+	N		insilico_pop	insilico_pop	Insilico_pop4128
Insilico_pop9533	chrX	516251	516269	-	N		insilico_pop	insilico_pop	Insilico_pop9533
Insilico_pop2665__Insilico_pop1989	chrX	741819	741938	-	N		insilico_pop	insilico_pop;insilico_pop	Insilico_pop2665;Insilico_pop1989
Insilico_pop2180_insilico_ref4774	chrX	741970	741988	-	N		insilico_pop;insilico_ref	insilico_pop;insilico_ref	Insilico_pop2180;Insilico_ref4774
Insilico_pop2181	chrX	742171	742189	-	N		insilico_pop	insilico_pop	Insilico_pop2181
chrX:742371-742439	chrX	742371	742439	-	N		insilico_pop;insilico_ref	insilico_pop;insilico_pop;insilico_ref	Insilico_pop7373;Insilico_pop2182;Insilico_ref4775
Insilico_pop2183	chrX	742521	742539	-	N		insilico_pop	insilico_pop	Insilico_pop2183
Insilico_pop2184	chrX	742671	742689	-	N		insilico_pop	insilico_pop	Insilico_pop2184
Insilico_pop8228__Insilico_pop2185	chrX	742972	743040	-	N		insilico_pop	insilico_pop;insilico_pop	Insilico_pop8228;Insilico_pop2185
Insilico_pop2186	chrX	743122	743140	-	N		insilico_pop	insilico_pop	Insilico_pop2186
Insilico_pop7800	chrX	743523	743541	-	N		insilico_pop	insilico_pop	Insilico_pop7800
Insilico_pop7374	chrX	743774	743792	-	N		insilico_pop	insilico_pop	Insilico_pop7374
Insilico_pop7801__Insilico_pop7802	chrX	743974	744042	-	N		insilico_pop	insilico_pop;insilico_pop	Insilico_pop7801;Insilico_pop7802
Insilico_ref4983	chrX	957463	957481	+	N		insilico_ref	insilico_ref	Insilico_ref4983
Insilico_pop7805	chrX	986377	986400	+	N		insilico_pop	insilico_pop	Insilico_pop7805
Insilico_pop8207	chrX	1030165	1030183	+	N		insilico_pop	insilico_pop	Insilico_pop8207
Insilico_ref9376	chrX	1040025	1040045	-	N		insilico_ref	insilico_ref	Insilico_ref9376
Insilico_pop2280	chrX	1075197	1075215	-	N		insilico_pop	insilico_pop	Insilico_pop2280
Insilico_pop6950	chrX	1183000	1183018	+	N		insilico_pop	insilico_pop	Insilico_pop6950
Insilico_ref288	chrX	1201938	1201956	+	N		insilico_ref	insilico_ref	Insilico_ref288
Insilico_pop8212	chrX	1226150	1226170	+	N		insilico_pop	insilico_pop	Insilico_pop8212
Insilico_pop1984	chrX	1545905	1545923	+	N		insilico_pop	insilico_pop	Insilico_pop1984
Insilico_ref4765	chrX	1690602	1690621	+	N		insilico_ref	insilico_ref	Insilico_ref4765
Insilico_pop9986	chrX	1712221	1712239	-	N		insilico_pop	insilico_pop	Insilico_pop9986
Insilico_pop8220	chrX	1836150	1836168	+	N		insilico_pop	insilico_pop	Insilico_pop8220
Insilico_pop8221	chrX	1897071	1897087	-	N		insilico_pop	insilico_pop	Insilico_pop8221
Insilico_pop7793	chrX	2212906	2212926	+	N		insilico_pop	insilico_pop	Insilico_pop7793
Insilico_pop1364	chrX	2232032	2232045	-	N		insilico_pop	insilico_pop	Insilico_pop1364
Insilico_pop4125__Insilico_pop3908	chrX	2330065	2330083	+	N		insilico_pop	insilico_pop;insilico_pop	Insilico_pop4125;Insilico_pop3908
