chr,start,stop,strand,Name,Location,Lev. Dist.,Gene,Annot.,Pool,MAR,Tier,Tier_Final,Site Type,Origin,Avg. % On-Target UMI,orig_chr,orig_start,orig_stop,orig_strand,orig_Name
chr8,2983868,2983887,+,Tier3_6977,chr8:2983868-2983887(+),8,CSMD1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr8,2983868,2983887,+,Tier3_6977
chr7,154168511,154168530,+,Tier3_6978,chr7:154168511-154168530(+),9,DPP6,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,154168511,154168530,+,Tier3_6978
chr7,150263085,150263104,+,Tier3_6979,chr7:150263085-150263104(+),7,ACTR3C,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,150263085,150263104,+,Tier3_6979
chr10,69274594,69274613,+,Tier3_6980,chr10:69274594-69274613(+),9,HK1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr10,69274594,69274613,+,Tier3_6980
chr11,20843541,20843560,-,Tier3_6981,chr11:20843541-20843560(-),7,NELL1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr11,20843541,20843560,-,Tier3_6981
chr11,34944607,34944626,-,Tier3_6982,chr11:34944607-34944626(-),7,PDHX,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr11,34944607,34944626,-,Tier3_6982
chr11,59929891,59929910,-,Tier3_6983,chr11:59929891-59929910(-),8,OOSP3,Exon,NONE,Low,3,3,OFF,UNCOVERseq,0.003,chr11,59929891,59929910,-,Tier3_6983
chr11,126687987,126688006,+,Tier3_6984,chr11:126687987-126688006(+),9,KIRREL3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr11,126687987,126688006,+,Tier3_6984
chr11,132201956,132201975,-,Tier3_6985,chr11:132201956-132201975(-),7,NTM,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr11,132201956,132201975,-,Tier3_6985
chr12,18507463,18507482,+,Tier3_6986,chr12:18507463-18507482(+),8,PIK3C2G,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr12,18507463,18507482,+,Tier3_6986
chr12,112692643,112692661,+,Tier3_6987,chr12:112692643-112692661(+),9,RPH3A,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr12,112692643,112692661,+,Tier3_6987
chr15,80973235,80973254,-,Tier3_6989,chr15:80973235-80973254(-),7,MESD,Other,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr15,80973235,80973254,-,Tier3_6989
chr15,91208417,91208436,+,Tier3_6991,chr15:91208417-91208436(+),8,SV2B,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr15,91208417,91208436,+,Tier3_6991
chr17,33746382,33746401,+,Tier3_6992,chr17:33746382-33746401(+),9,ASIC2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr17,33746382,33746401,+,Tier3_6992
chr18,52600534,52600553,-,Tier3_6993,chr18:52600534-52600553(-),8,DCC,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr18,52600534,52600553,-,Tier3_6993
chr18,52791616,52791635,-,Tier3_6994,chr18:52791616-52791635(-),9,DCC,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr18,52791616,52791635,-,Tier3_6994
chr18,61483117,61483136,-,Tier3_6995,chr18:61483117-61483136(-),8,CDH20,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr18,61483117,61483136,-,Tier3_6995
chr18,71833113,71833132,-,Tier3_6996,chr18:71833113-71833132(-),8,LOC102725148,Exon,NONE,Low,3,3,OFF,UNCOVERseq,0.003,chr18,71833113,71833132,-,Tier3_6996
chr7,113099468,113099487,+,Tier3_6997,chr7:113099468-113099487(+),9,LOC107986837,Exon,NONE,Low,3,3,OFF,UNCOVERseq,0.003,chr7,113099468,113099487,+,Tier3_6997
chr7,71641594,71641613,+,Tier3_6998,chr7:71641594-71641613(+),9,GALNT17,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,71641594,71641613,+,Tier3_6998
chr20,4815398,4815417,+,Tier3_6999,chr20:4815398-4815417(+),9,RASSF2,Exon,NONE,Med.,3,3,OFF,UNCOVERseq,0.003,chr20,4815398,4815417,+,Tier3_6999
chr2,114454587,114454606,-,Tier3_7000,chr2:114454587-114454606(-),8,DPP10,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,114454587,114454606,-,Tier3_7000
chr20,1570951,1570970,-,Tier3_7001,chr20:1570951-1570970(-),9,SIRPB1,Exon,NONE,Med.,3,3,OFF,UNCOVERseq,0.003,chr20,1570951,1570970,-,Tier3_7001
chr2,149169621,149169640,-,Tier3_7002,chr2:149169621-149169640(-),8,LYPD6B,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,149169621,149169640,-,Tier3_7002
chr2,144269723,144269742,+,Tier3_7003,chr2:144269723-144269742(+),8,GTDC1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,144269723,144269742,+,Tier3_7003
chr2,121519393,121519412,+,Tier3_7005,chr2:121519393-121519412(+),7,CLASP1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,121519393,121519412,+,Tier3_7005
chr2,115735636,115735655,+,Tier3_7006,chr2:115735636-115735655(+),9,DPP10,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,115735636,115735655,+,Tier3_7006
chr2,80048138,80048157,+,Tier3_7007,chr2:80048138-80048157(+),8,CTNNA2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,80048138,80048157,+,Tier3_7007
chr19,43740364,43740383,+,Tier3_7009,chr19:43740364-43740383(+),9,SMG9,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr19,43740364,43740383,+,Tier3_7009
chr18,67676342,67676361,-,Tier3_7010,chr18:67676342-67676361(-),7,DSEL-AS1,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr18,67676342,67676361,-,Tier3_7010
chr18,7104426,7104445,+,Tier3_7012,chr18:7104426-7104445(+),8,LAMA1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr18,7104426,7104445,+,Tier3_7012
chr17,11491215,11491234,+,Tier3_7013,chr17:11491215-11491234(+),8,SHISA6,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr17,11491215,11491234,+,Tier3_7013
chr16,6423151,6423170,-,Tier3_7014,chr16:6423151-6423170(-),7,RBFOX1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr16,6423151,6423170,-,Tier3_7014
chr3,2531638,2531657,+,Tier3_7015,chr3:2531638-2531657(+),8,CNTN4,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr3,2531638,2531657,+,Tier3_7015
chr3,123985191,123985210,-,Tier3_7016,chr3:123985191-123985210(-),7,ROPN1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr3,123985191,123985210,-,Tier3_7016
chr3,173950333,173950352,-,Tier3_7017,chr3:173950333-173950352(-),8,NLGN1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr3,173950333,173950352,-,Tier3_7017
chr4,5058416,5058435,+,Tier3_7018,chr4:5058416-5058435(+),8,STK32B,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr4,5058416,5058435,+,Tier3_7018
chr4,5299893,5299906,+,Tier3_7019,chr4:5299893-5299906(+),11,STK32B,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr4,5299893,5299906,+,Tier3_7019
chr4,14783650,14783669,+,Tier3_7020,chr4:14783650-14783669(+),9,LINC00504,Other,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr4,14783650,14783669,+,Tier3_7020
chr4,73452587,73452603,+,Tier3_7021,chr4:73452587-73452603(+),10,AFP,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr4,73452587,73452603,+,Tier3_7021
chr4,73455589,73455608,+,Tier3_7022,chr4:73455589-73455608(+),7,AFP,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr4,73455589,73455608,+,Tier3_7022
chr4,102632138,102632150,-,Tier3_7023,chr4:102632138-102632150(-),12,MANBA,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr4,102632138,102632150,-,Tier3_7023
chr4,148407523,148407542,+,Tier3_7024,chr4:148407523-148407542(+),7,NR3C2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr4,148407523,148407542,+,Tier3_7024
chr6,53868788,53868807,-,Tier3_7026,chr6:53868788-53868807(-),8,LRRC1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr6,53868788,53868807,-,Tier3_7026
chr6,64497622,64497641,+,Tier3_7027,chr6:64497622-64497641(+),8,EYS,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr6,64497622,64497641,+,Tier3_7027
chr6,72171513,72171532,-,Tier3_7028,chr6:72171513-72171532(-),8,RIMS1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr6,72171513,72171532,-,Tier3_7028
chr6,97076394,97076413,-,Tier3_7029,chr6:97076394-97076413(-),8,KLHL32,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr6,97076394,97076413,-,Tier3_7029
chr6,124285896,124285915,+,Tier3_7030,chr6:124285896-124285915(+),8,NKAIN2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr6,124285896,124285915,+,Tier3_7030
chr7,69963229,69963248,+,Tier3_7031,chr7:69963229-69963248(+),7,AUTS2,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,69963229,69963248,+,Tier3_7031
chr2,29352778,29352797,+,Tier3_7032,chr2:29352778-29352797(+),7,ALK,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,29352778,29352797,+,Tier3_7032
chr20,34505080,34505099,+,Tier3_7033,chr20:34505080-34505099(+),8,ITCH,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr20,34505080,34505099,+,Tier3_7033
chr20,50796081,50796100,-,Tier3_7034,chr20:50796081-50796100(-),9,BCAS4,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr20,50796081,50796100,-,Tier3_7034
chr7,122330849,122330868,-,Tier3_7035,chr7:122330849-122330868(-),8,CADPS2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,122330849,122330868,-,Tier3_7035
chr10,28576789,28576808,+,Tier3_7036,chr10:28576789-28576808(+),8,WAC,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr10,28576789,28576808,+,Tier3_7036
chr8,25983707,25983726,-,Tier3_7037,chr8:25983707-25983726(-),9,EBF2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr8,25983707,25983726,-,Tier3_7037
chr6,163472525,163472544,+,Tier3_7038,chr6:163472525-163472544(+),7,QKI,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr6,163472525,163472544,+,Tier3_7038
chr22,19949299,19949318,-,Tier3_7039,chr22:19949299-19949318(-),7,COMT,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr22,19949299,19949318,-,Tier3_7039
chr10,21679207,21679226,+,Tier3_7041,chr10:21679207-21679226(+),7,MLLT10,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr10,21679207,21679226,+,Tier3_7041
chr3,172355180,172355199,-,Tier3_7042,chr3:172355180-172355199(-),7,FNDC3B,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr3,172355180,172355199,-,Tier3_7042
chr14,61279259,61279278,+,Tier3_7043,chr14:61279259-61279278(+),9,TMEM30B,Exon,NONE,Med.,3,3,OFF,UNCOVERseq,0.003,chr14,61279259,61279278,+,Tier3_7043
chr21,9368927,9368946,-,Tier3_7044,chr21:9368927-9368946(-),8,LOC101927345,Exon,NONE,Low,3,3,OFF,UNCOVERseq,0.003,chr21,9368927,9368946,-,Tier3_7044
chr2,33293781,33293800,-,Tier3_7045,chr2:33293781-33293800(-),9,LTBP1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,33293781,33293800,-,Tier3_7045
chr11,66511261,66511280,+,Tier3_7046,chr11:66511261-66511280(+),9,BBS1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr11,66511261,66511280,+,Tier3_7046
chr10,60151398,60151417,+,Tier3_7047,chr10:60151398-60151417(+),8,ANK3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr10,60151398,60151417,+,Tier3_7047
chr2,24736625,24736644,-,Tier3_7048,chr2:24736625-24736644(-),7,NCOA1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,24736625,24736644,-,Tier3_7048
chr18,5413170,5413184,-,Tier3_7049,chr18:5413170-5413184(-),10,EPB41L3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr18,5413170,5413184,-,Tier3_7049
chr19,31023475,31023494,+,Tier3_7050,chr19:31023475-31023494(+),9,LOC105372355,Exon,NONE,Low,3,3,OFF,UNCOVERseq,0.003,chr19,31023475,31023494,+,Tier3_7050
chr4,167191083,167191102,-,Tier3_7051,chr4:167191083-167191102(-),7,SPOCK3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr4,167191083,167191102,-,Tier3_7051
chr7,133075412,133075431,-,Tier3_7052,chr7:133075412-133075431(-),8,CHCHD3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,133075412,133075431,-,Tier3_7052
chr8,19656812,19656827,-,Tier3_7053,chr8:19656812-19656827(-),10,CSGALNACT1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr8,19656812,19656827,-,Tier3_7053
chr9,9963701,9963720,+,Tier3_7054,chr9:9963701-9963720(+),8,PTPRD,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr9,9963701,9963720,+,Tier3_7054
chrX,17091998,17092017,-,Tier3_7055,chrX:17091998-17092017(-),7,REPS2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chrX,17091998,17092017,-,Tier3_7055
chr1,14182485,14182504,-,Tier3_7056,chr1:14182485-14182504(-),8,KAZN,Other,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr1,14182485,14182504,-,Tier3_7056
chr17,50171997,50172016,+,Tier3_7057,chr17:50171997-50172016(+),9,SGCA,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr17,50171997,50172016,+,Tier3_7057
chr6,124204430,124204449,+,Tier3_7058,chr6:124204430-124204449(+),8,NKAIN2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr6,124204430,124204449,+,Tier3_7058
chr7,10933601,10933620,+,Tier3_7059,chr7:10933601-10933620(+),8,NDUFA4,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,10933601,10933620,+,Tier3_7059
chr7,97968565,97968584,-,Tier3_7060,chr7:97968565-97968584(-),9,CZ1P-ASNS,Other,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,97968565,97968584,-,Tier3_7060
chr7,155004613,155004632,-,Tier3_7061,chr7:155004613-155004632(-),8,PAXIP1-DT,Exon,NONE,Low,3,3,OFF,UNCOVERseq,0.003,chr7,155004613,155004632,-,Tier3_7061
chrX,32712563,32712582,+,Tier3_7062,chrX:32712563-32712582(+),9,DMD,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chrX,32712563,32712582,+,Tier3_7062
chr10,76431650,76431669,+,Tier3_7063,chr10:76431650-76431669(+),9,LRMDA,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr10,76431650,76431669,+,Tier3_7063
chr2,29209381,29209400,+,Tier3_7064,chr2:29209381-29209400(+),8,ALK,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,29209381,29209400,+,Tier3_7064
chr2,169005922,169005941,+,Tier3_7065,chr2:169005922-169005941(+),7,ABCB11,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,169005922,169005941,+,Tier3_7065
chr2,178844457,178844478,+,Tier3_7066,chr2:178844457-178844478(+),7,CCDC141,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,178844457,178844478,+,Tier3_7066
chr17,43086480,43086499,-,Tier3_7067,chr17:43086480-43086499(-),8,BRCA1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr17,43086480,43086499,-,Tier3_7067
chr7,154811291,154811310,+,Tier3_7068,chr7:154811291-154811310(+),9,DPP6,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,154811291,154811310,+,Tier3_7068
chr20,53002811,53002830,+,Tier3_7069,chr20:53002811-53002830(+),8,TSHZ2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr20,53002811,53002830,+,Tier3_7069
chr4,7938007,7938026,-,Tier3_7070,chr4:7938007-7938026(-),9,AFAP1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr4,7938007,7938026,-,Tier3_7070
chr6,162938135,162938154,+,Tier3_7071,chr6:162938135-162938154(+),8,PACRG,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr6,162938135,162938154,+,Tier3_7071
chr21,10668134,10668153,-,Tier6_7072,chr21:10668134-10668153(-),9,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.003,chr21,10668134,10668153,-,Tier6_7072
chr5,22555304,22555323,+,Tier3_7073,chr5:22555304-22555323(+),8,CDH12,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr5,22555304,22555323,+,Tier3_7073
chr5,17444208,17444227,+,Tier3_7074,chr5:17444208-17444227(+),9,LINC02218,Exon,NONE,Med.,3,3,OFF,UNCOVERseq,0.003,chr5,17444208,17444227,+,Tier3_7074
chr4,187998000,187998019,+,Tier3_7075,chr4:187998000-187998019(+),7,ZFP42,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr4,187998000,187998019,+,Tier3_7075
chr4,21528087,21528106,+,Tier3_7076,chr4:21528087-21528106(+),7,KCNIP4,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr4,21528087,21528106,+,Tier3_7076
chr4,5412530,5412549,-,Tier3_7077,chr4:5412530-5412549(-),9,STK32B,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr4,5412530,5412549,-,Tier3_7077
chr7,117133472,117133491,+,Tier3_7078,chr7:117133472-117133491(+),8,ST7,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,117133472,117133491,+,Tier3_7078
chr4,4661904,4661921,+,Tier3_7079,chr4:4661904-4661921(+),10,STX18-AS1,Other,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr4,4661904,4661921,+,Tier3_7079
chr3,93990761,93990780,-,Tier3_7080,chr3:93990761-93990780(-),8,ARL13B,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr3,93990761,93990780,-,Tier3_7080
chr3,2905439,2905458,-,Tier3_7082,chr3:2905439-2905458(-),7,CNTN4,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr3,2905439,2905458,-,Tier3_7082
chr22,39020739,39020758,+,Tier3_7083,chr22:39020739-39020758(+),10,APOBEC3F,Exon,NONE,Med.,3,3,OFF,UNCOVERseq,0.003,chr22,39020739,39020758,+,Tier3_7083
chr20,61631545,61631564,+,Tier3_7084,chr20:61631545-61631564(+),8,CDH4,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr20,61631545,61631564,+,Tier3_7084
chr7,14396013,14396032,-,Tier3_7085,chr7:14396013-14396032(-),8,DGKB,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,14396013,14396032,-,Tier3_7085
chr7,23635491,23635509,+,Tier3_7086,chr7:23635491-23635509(+),9,CCDC126,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,23635491,23635509,+,Tier3_7086
chr7,42103541,42103560,+,Tier3_7087,chr7:42103541-42103560(+),8,GLI3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,42103541,42103560,+,Tier3_7087
chr7,71269302,71269321,+,Tier3_7088,chr7:71269302-71269321(+),9,GALNT17,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,71269302,71269321,+,Tier3_7088
chr7,71552203,71552222,-,Tier3_7089,chr7:71552203-71552222(-),8,GALNT17,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,71552203,71552222,-,Tier3_7089
chr7,82158458,82158476,+,Tier3_7090,chr7:82158458-82158476(+),9,CACNA2D1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,82158458,82158476,+,Tier3_7090
chr7,94551239,94551258,-,Tier3_7091,chr7:94551239-94551258(-),7,CASD1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,94551239,94551258,-,Tier3_7091
chr7,146233706,146233724,-,Tier3_7092,chr7:146233706-146233724(-),9,CNTNAP2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr7,146233706,146233724,-,Tier3_7092
chr8,4192915,4192930,+,Tier3_7093,chr8:4192915-4192930(+),9,CSMD1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr8,4192915,4192930,+,Tier3_7093
chr9,137243532,137243551,+,Tier3_7094,chr9:137243532-137243551(+),8,TUBB4B,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr9,137243532,137243551,+,Tier3_7094
chrX,32298953,32298972,-,Tier3_7095,chrX:32298953-32298972(-),7,DMD,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chrX,32298953,32298972,-,Tier3_7095
chrX,104765947,104765966,+,Tier3_7096,chrX:104765947-104765966(+),9,IL1RAPL2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chrX,104765947,104765966,+,Tier3_7096
chr4,49123312,49123331,-,Tier3_7097,chr4:49123312-49123331(-),9,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.003,chr4,49123312,49123331,-,Tier3_7097
chr11,83649497,83649516,+,Tier3_7100,chr11:83649497-83649516(+),9,DLG2,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr11,83649497,83649516,+,Tier3_7100
chr2,151711254,151711273,-,Tier3_7101,chr2:151711254-151711273(-),9,NEB,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,151711254,151711273,-,Tier3_7101
chr16,4434839,4434858,+,Tier3_7102,chr16:4434839-4434858(+),8,DNAJA3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr16,4434839,4434858,+,Tier3_7102
chr14,78324072,78324093,+,Tier3_7104,chr14:78324072-78324093(+),7,NRXN3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr14,78324072,78324093,+,Tier3_7104
chr14,31846417,31846436,-,Tier3_7105,chr14:31846417-31846436(-),7,NUBPL,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr14,31846417,31846436,-,Tier3_7105
chr17,80399614,80399633,+,Tier3_7107,chr17:80399614-80399633(+),9,RNF213-AS1,Other,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr17,80399614,80399633,+,Tier3_7107
chr17,73029949,73029968,+,Tier3_7108,chr17:73029949-73029968(+),7,SLC39A11,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr17,73029949,73029968,+,Tier3_7108
chr16,89331553,89331572,-,Tier3_7109,chr16:89331553-89331572(-),9,ANKRD11,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr16,89331553,89331572,-,Tier3_7109
chr15,94089820,94089840,-,Tier3_7110,chr15:94089820-94089840(-),7,LINC01581,Other,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr15,94089820,94089840,-,Tier3_7110
chr15,86716442,86716461,-,Tier3_7111,chr15:86716442-86716461(-),8,AGBL1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr15,86716442,86716461,-,Tier3_7111
chr14,31094855,31094874,+,Tier3_7112,chr14:31094855-31094874(+),8,AP4S1,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr14,31094855,31094874,+,Tier3_7112
chr8,68543305,68543324,-,Tier3_7113,chr8:68543305-68543324(-),8,C8orf34,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr8,68543305,68543324,-,Tier3_7113
chr13,31797378,31797387,+,Tier3_7114,chr13:31797378-31797387(+),11,RXFP2,Exon,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr13,31797378,31797387,+,Tier3_7114
chr12,62004273,62004292,+,Tier3_7115,chr12:62004273-62004292(+),9,TAFA2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr12,62004273,62004292,+,Tier3_7115
chr11,59613626,59613645,+,Tier3_7116,chr11:59613626-59613645(+),8,OSBP,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr11,59613626,59613645,+,Tier3_7116
chr1,240542454,240542473,+,Tier3_7117,chr1:240542454-240542473(+),9,GREM2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr1,240542454,240542473,+,Tier3_7117
chr1,14441076,14441095,+,Tier3_7118,chr1:14441076-14441095(+),9,KAZN,Other,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr1,14441076,14441095,+,Tier3_7118
chr2,50019482,50019501,+,Tier3_7120,chr2:50019482-50019501(+),9,NRXN1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,50019482,50019501,+,Tier3_7120
chr2,80166020,80166039,-,Tier3_7121,chr2:80166020-80166039(-),8,CTNNA2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,80166020,80166039,-,Tier3_7121
chr2,151432069,151432088,+,Tier3_7122,chr2:151432069-151432088(+),10,RIF1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,151432069,151432088,+,Tier3_7122
chr2,159149822,159149841,+,Tier3_7123,chr2:159149822-159149841(+),10,TANC1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr2,159149822,159149841,+,Tier3_7123
chr20,8661907,8661926,+,Tier3_7124,chr20:8661907-8661926(+),8,PLCB1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr20,8661907,8661926,+,Tier3_7124
chr20,14171162,14171180,-,Tier3_7125,chr20:14171162-14171180(-),8,MACROD2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr20,14171162,14171180,-,Tier3_7125
chr22,22486859,22486878,-,Tier3_7126,chr22:22486859-22486878(-),8,ZNF280B,Exon,NONE,Med.,3,3,OFF,UNCOVERseq,0.003,chr22,22486859,22486878,-,Tier3_7126
chr3,29932192,29932198,+,Tier3_7127,chr3:29932192-29932198(+),14,RBMS3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr3,29932192,29932198,+,Tier3_7127
chr3,32364840,32364859,-,Tier3_7128,chr3:32364840-32364859(-),9,CMTM8,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr3,32364840,32364859,-,Tier3_7128
chr3,181578504,181578523,+,Tier3_7129,chr3:181578504-181578523(+),7,SOX2-OT,Other,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr3,181578504,181578523,+,Tier3_7129
chr4,23822382,23822401,-,Tier3_7130,chr4:23822382-23822401(-),8,PPARGC1A,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr4,23822382,23822401,-,Tier3_7130
chr4,68338364,68338383,+,Tier3_7131,chr4:68338364-68338383(+),9,YTHDC1,Exon,NONE,Med.,3,3,OFF,UNCOVERseq,0.003,chr4,68338364,68338383,+,Tier3_7131
chr4,84926110,84926129,-,Tier3_7132,chr4:84926110-84926129(-),8,WDFY3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr4,84926110,84926129,-,Tier3_7132
